taxonomy [copies/gr],taxa [copies/gr],DTN00I,DTN00J,DTN00K,DTN00L
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas ureae,Nitrosomonas ureae,181621,1344359,1328617,180963
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira;Nitrosospira multiformis,Nitrosospira multiformis,36325,2688714,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira;Nitrosovibrio tenuis,Nitrosovibrio tenuis,6586850,2016534,5076003,874653
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Actimicrobium;Actimicrobium antarcticum,Actimicrobium antarcticum,48432,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella radicis,Duganella radicis,96864,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella sp.,Duganella sp.,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella zoogloeoides,Duganella zoogloeoides,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp.,Herbaspirillum sp.,48432,3024803,0,211123
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas fonticola,Herminiimonas fonticola,4673757,22181890,136269,1115937
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas sp.,Herminiimonas sp.,133189,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia aerilata,Massilia aerilata,157407,4705248,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia albidiflava,Massilia albidiflava,96864,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia brevitalea,Massilia brevitalea,84757,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia eurypsychrophila,Massilia eurypsychrophila,0,0,0,301603
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia haematophila,Massilia haematophila,36325,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia oculi,Massilia oculi,690168,5713517,647276,331763
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp.,Massilia sp.,7785561,80997510,2759438,5640003
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia timonae,Massilia timonae,3995700,17812731,4462797,1417540
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia varians,Massilia varians,1113954,4369159,170334,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia violacea,Massilia violacea,133189,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum agri,Noviherbaspirillum agri,0,2688714,0,633370
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp.,Noviherbaspirillum sp.,5509221,19829266,272538,633370
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum suwonense,Noviherbaspirillum suwonense,1537739,1344359,238469,211123
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium;Oxalicibacterium sp.,Oxalicibacterium sp.,0,0,102200,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter sp.,Oxalobacter sp.,484329,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Paucimonas;Paucimonas lemoignei,Paucimonas lemoignei,145296,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella;Pseudoduganella sp.,Pseudoduganella sp.,72650,2016534,1328617,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium sp.,Undibacterium sp.,36325,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium;Uliginosibacterium sp.,Uliginosibacterium sp.,108975,0,0,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella sp.,Coxiella sp.,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;Aquicella sp.,Aquicella sp.,133189,5713517,953879,241283
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella;Rickettsiella grylli,Rickettsiella grylli,217946,1344359,374738,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,Aeromonas hydrophila,48432,5041338,238469,180963
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera;Pararheinheimera soli,Pararheinheimera soli,84757,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Franconibacter;Franconibacter sp.,Franconibacter sp.,121082,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae,Klebsiella pneumoniae,217946,0,613207,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella sp.,Klebsiella sp.,48432,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans,Pantoea agglomerans,72650,0,0,1146097
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea ananatis,Pantoea ananatis,217946,0,0,241283
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;Acidibacter sp.,Acidibacter sp.,22823918,67553938,21462297,7449633
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Ovatusbacter;Ovatusbacter sp.,Ovatusbacter sp.,145296,2016534,306603,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella adelaidensis,Legionella adelaidensis,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella anisa,Legionella anisa,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella gratiana,Legionella gratiana,48432,0,0,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella gresilensis,Legionella gresilensis,60539,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella massiliensis,Legionella massiliensis,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella sp.,Legionella sp.,859682,1344359,987948,844493
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella steigerwaltii,Legionella steigerwaltii,96864,0,0,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella tucsonensis,Legionella tucsonensis,60539,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella wadsworthii,Legionella wadsworthii,254271,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylobacter;Methylobacter sp.,Methylobacter sp.,0,0,0,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio diazotrophicus,Cellvibrio diazotrophicus,60539,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio fulvus,Cellvibrio fulvus,399571,0,1601155,211123
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio gandavensis,Cellvibrio gandavensis,169514,0,0,241283
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio mixtus,Cellvibrio mixtus,641732,2016534,136269,271443
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp.,Cellvibrio sp.,326921,0,306603,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio zantedeschiae,Cellvibrio zantedeschiae,169514,1008269,0,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Saccharophagus;Saccharophagus sp.,Saccharophagus sp.,36325,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Luminiphilus;Luminiphilus sp.,Luminiphilus sp.,84757,5377428,851679,120643
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Chromohalobacter;Chromohalobacter canadensis,Chromohalobacter canadensis,133189,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;Halomonas saudii,Halomonas saudii,0,0,0,90480
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;Halomonas sp.,Halomonas sp.,60539,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Salinicola;Salinicola salarius,Salinicola salarius,242164,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus,Acinetobacter calcoaceticus,0,0,136269,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Cavicella;Cavicella subterranea,Cavicella subterranea,36325,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella;Pseudohongiella sp.,Pseudohongiella sp.,3971482,3696983,0,241283
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes,Pseudomonas alcaligenes,290596,7730052,6574959,2503317
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azotifigens,Pseudomonas azotifigens,3668779,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas brassicacearum,Pseudomonas brassicacearum,1174493,1344359,306603,271443
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,Pseudomonas koreensis,593300,4369159,953879,844493
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Pseudomonas putida,1888875,31928479,36179300,4644710
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.,Pseudomonas sp.,278489,1680445,1192348,633370
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri,Pseudomonas stutzeri,254271,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Panacagrimonas;Panacagrimonas sp.,Panacagrimonas sp.,0,0,306603,0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Polycyclovorans;Polycyclovorans sp.,Polycyclovorans sp.,121082,0,1703359,180963
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;Povalibacter uvarum,Povalibacter uvarum,1985743,21845800,12945514,2292193
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter denitrificans,Steroidobacter denitrificans,217946,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter flavus,Steroidobacter flavus,399571,5377428,2078097,392087
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter sp.,Steroidobacter sp.,5024893,14451838,1907759,1146097
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;Thiothrix sp.,Thiothrix sp.,96864,0,204403,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;Ahniella sp.,Ahniella sp.,36325,5041338,2929772,663530
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella ginsengisoli,Dokdonella ginsengisoli,0,0,136269,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella sp.,Dokdonella sp.,363246,0,715410,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella ginsengisoli,Dyella ginsengisoli,157407,0,0,331763
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella japonica,Dyella japonica,0,0,102200,90480
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella sp.,Dyella sp.,593300,0,1090148,150803
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria sp.,Frateuria sp.,205839,0,783545,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria terrea,Frateuria terrea,108975,0,340672,180963
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;Luteibacter yeojuensis,Luteibacter yeojuensis,72650,1008269,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Mizugakiibacter;Mizugakiibacter sp.,Mizugakiibacter sp.,48432,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter fulvus,Rhodanobacter fulvus,314814,0,102200,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter sp.,Rhodanobacter sp.,3257100,0,1669290,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;Tahibacter aquaticus,Tahibacter aquaticus,0,0,613207,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;Tahibacter sp.,Tahibacter sp.,60539,0,272538,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas daechungensis,Arenimonas daechungensis,205839,0,0,301603
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas metalli,Arenimonas metalli,48432,0,3474848,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas sp.,Arenimonas sp.,1150279,5041338,3781452,392087
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas subflava,Arenimonas subflava,0,0,272538,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas rhizosphaerae,Luteimonas rhizosphaerae,302704,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas sp.,Luteimonas sp.,290596,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Lysobacter pocheonensis,Lysobacter pocheonensis,2639582,2016534,647276,392087
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter dokdonensis,Lysobacter dokdonensis,593300,3360893,749476,271443
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter erysipheiresistens,Lysobacter erysipheiresistens,36325,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter fragariae,Lysobacter fragariae,0,2688714,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter soli,Lysobacter soli,2070500,15460107,2520969,784173
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter sp.,Lysobacter sp.,2433743,11763124,1090148,1055617
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas daejeonensis,Pseudoxanthomonas daejeonensis,254271,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas mexicana,Pseudoxanthomonas mexicana,72650,0,715410,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas sp.,Pseudoxanthomonas sp.,750707,0,102200,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas wuyuanensis,Pseudoxanthomonas wuyuanensis,48432,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas chelatiphaga,Stenotrophomonas chelatiphaga,96864,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas rhizophila,Stenotrophomonas rhizophila,72650,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;Thermomonas brevis,Thermomonas brevis,508543,6721786,1226417,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Vulcaniibacterium;Vulcaniibacterium tengchongense,Vulcaniibacterium tengchongense,3317639,0,0,0
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;Sumerlaea sp.,Sumerlaea sp.,5739275,4705248,0,150803
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia;Neochlamydia sp.,Neochlamydia sp.,193732,0,136269,0
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Protochlamydia;Protochlamydia naegleriophila,Protochlamydia naegleriophila,84757,0,204403,0
Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Protochlamydia;Protochlamydia sp.,Protochlamydia sp.,181621,0,204403,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Chthoniobacter sp.,Chthoniobacter sp.,28090975,43355514,7085966,1327060
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Udaeobacter;Udaeobacter copiosus,Udaeobacter copiosus,314814,1680445,0,784173
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Udaeobacter;Udaeobacter sp.,Udaeobacter sp.,3257100,3024803,7324434,3046207
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium;Terrimicrobium sp.,Terrimicrobium sp.,787032,0,204403,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Xiphinematobacteraceae;Xiphinematobacter;Xiphinematobacter sp.,Xiphinematobacter sp.,351136,0,851679,361927
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Alterococcus;Alterococcus sp.,Alterococcus sp.,0,0,0,180963
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Cephaloticoccus;Cephaloticoccus sp.,Cephaloticoccus sp.,375354,0,442872,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Geminisphaera;Geminisphaera sp.,Geminisphaera sp.,72650,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera anatis,Lacunisphaera anatis,0,0,272538,90480
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera sp.,Lacunisphaera sp.,2857529,0,340672,120643
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus;Opitutus sp.,Opitutus sp.,4734296,2352624,1635224,150803
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaera;Pedosphaera parvula,Pedosphaera parvula,230057,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaera;Pedosphaera sp.,Pedosphaera sp.,1767793,0,408807,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Luteolibacter arcticus,Luteolibacter arcticus,145296,1680445,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Luteolibacter gellanilyticus,Luteolibacter gellanilyticus,2058389,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Luteolibacter sp.,Luteolibacter sp.,7434421,2688714,2009962,934973
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis;Brevifollis gellanilyticus,Brevifollis gellanilyticus,0,0,0,90480
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter debontii,Prosthecobacter debontii,121082,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter fusiformis,Prosthecobacter fusiformis,72650,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter sp.,Prosthecobacter sp.,3826186,2352624,170334,120643
